,drug_ID,Pathway,Finall_affected_score
14702,DB00243,hsa04973,-1.0
14703,DB00243,hsa05010,-1.0
14707,DB00243,hsa05031,-1.0
14709,DB00243,hsa05410,-1.0
14716,DB00243,hsa05412,-1.0
14723,DB00243,hsa05414,-1.0
14731,DB01133,hsa00190,-1.0
14732,DB01133,hsa01100,-1.0
14733,DB01133,hsa04145,-1.0
14734,DB01133,hsa04150,-1.0
14735,DB01133,hsa04520,-1.0
14736,DB01133,hsa04721,-1.0
14737,DB01133,hsa04910,-1.0
14738,DB01133,hsa04931,-1.0
14739,DB01133,hsa04966,-1.0
14740,DB01133,hsa05110,-1.0
14741,DB01133,hsa05120,-1.0
14742,DB01133,hsa05165,-1.0
14743,DB01133,hsa05323,-1.0
14744,DB00568,hsa04010,-1.0
14749,DB00568,hsa04020,-1.0
14755,DB00568,hsa04022,-1.0
14759,DB00568,hsa04024,-1.0
14763,DB00568,hsa04080,-1.0
14764,DB00568,hsa04218,-1.0
14765,DB00568,hsa04260,-1.0
14769,DB00568,hsa04261,-1.0
14773,DB00568,hsa04270,-1.0
14777,DB00568,hsa04530,-1.0
14778,DB00568,hsa04713,-1.0
14781,DB00568,hsa04720,-1.0
14782,DB00568,hsa04723,-1.0
14786,DB00568,hsa04724,-1.0
14788,DB00568,hsa04725,-1.0
14792,DB00568,hsa04726,-1.0
14796,DB00568,hsa04727,-1.0
14800,DB00568,hsa04728,-1.0
14802,DB00568,hsa04742,-1.0
14803,DB00568,hsa04750,-1.0
14804,DB00568,hsa04911,-1.0
14808,DB00568,hsa04912,-1.0
14812,DB00568,hsa04921,-1.0
14816,DB00568,hsa04924,-1.0
14820,DB00568,hsa04925,-1.0
14825,DB00568,hsa04927,-1.0
14830,DB00568,hsa04930,-1.0
14833,DB00568,hsa04934,-1.0
14838,DB00568,hsa04973,-1.0
14839,DB00568,hsa05010,-1.0
14843,DB00568,hsa05031,-1.0
14845,DB00568,hsa05410,-1.0
14849,DB00568,hsa05412,-1.0
14853,DB00568,hsa05414,-1.0
14857,DB00182,hsa00260,-1.0
14859,DB00182,hsa00330,-1.0
14861,DB00182,hsa00340,-1.0
14863,DB00182,hsa00350,-1.0
14865,DB00182,hsa00360,-1.0
14867,DB00182,hsa00380,-1.0
14869,DB00182,hsa00982,-1.0
14871,DB00182,hsa01100,-1.0
14873,DB00182,hsa04020,1.0
14879,DB00182,hsa04022,1.0
14888,DB00182,hsa04024,1.0
14890,DB00182,hsa04080,1.0
14899,DB00182,hsa04152,1.0
14900,DB00182,hsa04261,1.0
14905,DB00182,hsa04270,1.0
14908,DB00182,hsa04540,1.0
14909,DB00182,hsa04714,1.0
14910,DB00182,hsa04721,-0.3333333333333333
14913,DB00182,hsa04726,-1.0
14916,DB00182,hsa04728,-1.0
14920,DB00182,hsa04923,1.0
14923,DB00182,hsa04924,1.0
14926,DB00182,hsa04970,1.0
14932,DB00182,hsa05012,-1.0
14934,DB00182,hsa05030,-1.0
14938,DB00182,hsa05031,-1.0
14942,DB00182,hsa05034,-1.0
14946,DB00182,hsa05414,1.0
14947,DB11273,hsa04014,-1.0
14948,DB11273,hsa04020,-1.0
14960,DB11273,hsa04022,-1.0
14969,DB11273,hsa04024,-1.0
14978,DB11273,hsa04080,-1.0
14998,DB11273,hsa04152,-1.0
14999,DB11273,hsa04261,-1.0
15004,DB11273,hsa04270,-1.0
15007,DB11273,hsa04540,-1.0
15011,DB11273,hsa04714,-1.0
15012,DB11273,hsa04726,-1.0
15025,DB11273,hsa04742,-1.0
15032,DB11273,hsa04750,-1.0
15035,DB11273,hsa04923,-1.0
15038,DB11273,hsa04924,-1.0
15041,DB11273,hsa04970,-1.0
15047,DB11273,hsa05414,-1.0
15048,DB00280,hsa04020,-1.0
15051,DB00280,hsa04024,-1.0
15053,DB00280,hsa04080,-1.0
15056,DB00280,hsa04151,-1.0
15058,DB00280,hsa04261,-1.0
15059,DB00280,hsa04725,-1.0
15062,DB00280,hsa04742,-1.0
15063,DB00280,hsa04810,-1.0
15066,DB00280,hsa04911,-1.0
15067,DB00280,hsa04970,-1.0
15068,DB00280,hsa04971,-1.0
15069,DB00280,hsa04972,-1.0
15070,DB01336,hsa04020,-1.0
15071,DB01336,hsa04024,-1.0
15072,DB01336,hsa04080,-1.0
15074,DB01336,hsa04151,-1.0
15075,DB01336,hsa04725,-1.0
15076,DB01336,hsa04810,-1.0
15077,DB00800,hsa04020,-0.2
15082,DB00800,hsa04022,-1.0
15088,DB00800,hsa04024,1.0
15090,DB00800,hsa04080,-0.5
15098,DB00800,hsa04152,-1.0
15099,DB00800,hsa04261,-1.0
15102,DB00800,hsa04270,-1.0
15105,DB00800,hsa04540,1.0
15106,DB00800,hsa04728,1.0
15108,DB00800,hsa04970,-1.0
15111,DB00800,hsa05012,1.0
15112,DB00800,hsa05030,1.0
15113,DB00800,hsa05031,1.0
15114,DB00800,hsa05032,1.0
15115,DB00800,hsa05034,1.0
15116,DB09085,hsa04020,1.0
15118,DB09085,hsa04024,1.0
15119,DB09085,hsa04260,1.0
15120,DB09085,hsa04261,0.0
15122,DB09085,hsa04371,1.0
15124,DB09085,hsa04713,1.0
15126,DB09085,hsa04728,-1.0
15127,DB09085,hsa04730,1.0
15128,DB09085,hsa04742,-1.0
15131,DB09085,hsa04911,1.0
15132,DB09085,hsa04921,1.0
15134,DB09085,hsa04972,1.0
15135,DB09085,hsa05410,1.0
15136,DB09085,hsa05412,1.0
15137,DB09085,hsa05414,1.0
15138,DB00654,hsa04020,1.0
15139,DB00654,hsa04072,1.0
15140,DB00654,hsa04080,1.0
15141,DB00413,hsa04015,1.0
15142,DB00413,hsa04022,1.0
15143,DB00413,hsa04024,1.0
15145,DB00413,hsa04080,1.0
15150,DB00413,hsa04540,1.0
15151,DB00413,hsa04726,1.0
15152,DB00413,hsa04728,1.0
15155,DB00413,hsa04742,1.0
15156,DB00413,hsa05012,1.0
15157,DB00413,hsa05030,1.0
15158,DB00413,hsa05034,1.0
15159,DB09236,hsa04010,-1.0
15167,DB09236,hsa04020,-1.0
15172,DB09236,hsa04022,-1.0
15176,DB09236,hsa04024,-1.0
15180,DB09236,hsa04218,-1.0
15181,DB09236,hsa04260,-1.0
15188,DB09236,hsa04261,-1.0
15195,DB09236,hsa04270,-1.0
15199,DB09236,hsa04530,-1.0
15200,DB09236,hsa04713,-1.0
15202,DB09236,hsa04720,-1.0
15203,DB09236,hsa04721,-1.0
15204,DB09236,hsa04723,-1.0
15209,DB09236,hsa04724,-1.0
15212,DB09236,hsa04725,-1.0
15217,DB09236,hsa04726,-1.0
15222,DB09236,hsa04727,-1.0
15227,DB09236,hsa04728,-1.0
15230,DB09236,hsa04730,-1.0
15231,DB09236,hsa04742,-1.0
15233,DB09236,hsa04911,-1.0
15237,DB09236,hsa04912,-1.0
15241,DB09236,hsa04921,-1.0
15248,DB09236,hsa04924,-1.0
15252,DB09236,hsa04925,-1.0
15256,DB09236,hsa04927,-1.0
15260,DB09236,hsa04930,-1.0
15263,DB09236,hsa04934,-1.0
15267,DB09236,hsa04973,-1.0
15268,DB09236,hsa05010,-1.0
15272,DB09236,hsa05031,-1.0
15274,DB09236,hsa05032,-1.0
15275,DB09236,hsa05033,-1.0
15276,DB09236,hsa05410,-1.0
15283,DB09236,hsa05412,-1.0
15290,DB09236,hsa05414,-1.0
15297,DB01407,hsa04010,1.0
15298,DB01407,hsa04014,1.0
15299,DB01407,hsa04015,1.0
15300,DB01407,hsa04020,1.0
15303,DB01407,hsa04022,1.0
15306,DB01407,hsa04024,1.0
15308,DB01407,hsa04060,1.0
15309,DB01407,hsa04080,1.0
15312,DB01407,hsa04151,1.0
15313,DB01407,hsa04210,1.0
15314,DB01407,hsa04261,1.0
15316,DB01407,hsa04540,1.0
15317,DB01407,hsa04714,1.0
15318,DB01407,hsa04722,1.0
15319,DB01407,hsa04750,1.0
15320,DB01407,hsa04923,1.0
15323,DB01407,hsa04924,1.0
15326,DB01407,hsa04970,1.0
15329,DB01407,hsa05414,1.0
15330,DB09205,hsa04020,-1.0
15333,DB09205,hsa04022,-1.0
15339,DB09205,hsa04080,-1.0
15345,DB09205,hsa04152,-1.0
15346,DB09205,hsa04261,-1.0
15349,DB09205,hsa04270,-1.0
15352,DB09205,hsa04970,-1.0
15355,DB00383,hsa04020,-1.0
15358,DB00383,hsa04024,-1.0
15360,DB00383,hsa04080,-1.0
15363,DB00383,hsa04151,-1.0
15365,DB00383,hsa04725,-1.0
15368,DB00383,hsa04742,-1.0
15369,DB00383,hsa04810,-1.0
15372,DB00383,hsa04911,-1.0
15373,DB00383,hsa04970,-1.0
15374,DB00383,hsa04971,-1.0
15375,DB00383,hsa04972,-1.0
15376,DB11757,hsa04015,-1.0
15377,DB11757,hsa04020,-1.0
15378,DB11757,hsa04022,-1.0
15379,DB11757,hsa04024,-1.0
15381,DB11757,hsa04071,-1.0
15382,DB11757,hsa04080,-1.0
15384,DB11757,hsa04270,-1.0
15385,DB11757,hsa04923,-1.0
15386,DB11757,hsa04924,-1.0
15387,DB11757,hsa05012,-1.0
15388,DB11757,hsa05032,-1.0
15389,DB11757,hsa05034,-1.0
15390,DB01613,hsa00230,1.0
15392,DB01613,hsa04022,1.0
15394,DB01613,hsa04024,1.0
15395,DB01613,hsa04270,1.0
15397,DB01613,hsa04714,1.0
15398,DB01613,hsa04921,1.0
15400,DB01613,hsa04923,1.0
15401,DB01613,hsa04924,1.0
15402,DB01613,hsa04925,1.0
15403,DB00306,hsa04020,-1.0
15404,DB00306,hsa04024,-1.0
15405,DB00306,hsa04080,0.2
15415,DB00306,hsa04713,-1.0
15416,DB00306,hsa04720,-1.0
15417,DB00306,hsa04723,0.7142857142857143
15424,DB00306,hsa04724,-1.0
15426,DB00306,hsa04725,-1.0
15428,DB00306,hsa04726,1.0
15430,DB00306,hsa04727,1.0
15436,DB00306,hsa04728,-1.0
15437,DB00306,hsa04730,-1.0
15438,DB00306,hsa04742,1.0
15440,DB00306,hsa05014,-1.0
15441,DB00306,hsa05030,-1.0
15442,DB00306,hsa05031,-1.0
15443,DB00306,hsa05032,1.0
15449,DB00306,hsa05033,0.3333333333333333
15458,DB00306,hsa05204,-1.0
15459,DB01278,hsa04270,1.0
15462,DB11978,hsa04340,-1.0
15463,DB11978,hsa04360,-1.0
15464,DB11978,hsa05200,-1.0
15465,DB11978,hsa05205,-1.0
15466,DB11978,hsa05217,-1.0
15467,DB13781,hsa04020,1.0
15468,DB13781,hsa04022,1.0
15469,DB13781,hsa04024,1.0
15470,DB13781,hsa04080,1.0
15471,DB13781,hsa04261,1.0
15472,DB13781,hsa04540,1.0
15473,DB13781,hsa04923,1.0
15474,DB13781,hsa04924,1.0
15475,DB13781,hsa04970,1.0
15476,DB13781,hsa05414,1.0
15477,DB00651,hsa00230,-1.0
15481,DB00651,hsa04015,-1.0
15482,DB00651,hsa04020,-1.0
15483,DB00651,hsa04022,-1.0
15484,DB00651,hsa04024,-1.0
15489,DB00651,hsa04071,-1.0
15490,DB00651,hsa04080,-1.0
15492,DB00651,hsa04270,-1.0
15493,DB00651,hsa04923,-1.0
15494,DB00651,hsa04924,-1.0
15495,DB00651,hsa04928,-1.0
15498,DB00651,hsa05012,-1.0
15499,DB00651,hsa05032,-1.0
15504,DB00651,hsa05034,-1.0
15505,DB04840,hsa04721,1.0
15506,DB11571,hsa04610,1.0
15512,DB11571,hsa04611,1.0
15515,DB11571,hsa05150,1.0
15516,DB01174,hsa04014,-1.0
15519,DB01174,hsa04015,-1.0
15522,DB01174,hsa04020,-1.0
15527,DB01174,hsa04024,-1.0
15534,DB01174,hsa04080,-0.8181818181818182
15545,DB01174,hsa04713,-1.0
15551,DB01174,hsa04720,-1.0
15557,DB01174,hsa04723,0.0
15559,DB01174,hsa04724,-1.0
15567,DB01174,hsa04725,-1.0
15569,DB01174,hsa04727,1.0
15570,DB01174,hsa04728,-1.0
15573,DB01174,hsa04730,-1.0
15574,DB01174,hsa04742,1.0
15575,DB01174,hsa05010,-1.0
15580,DB01174,hsa05014,-1.0
15586,DB01174,hsa05016,-1.0
15588,DB01174,hsa05030,-1.0
15595,DB01174,hsa05031,-1.0
15602,DB01174,hsa05032,1.0
15603,DB01174,hsa05033,-0.8
15613,DB01174,hsa05034,-1.0
15619,DB01174,hsa05204,-1.0
15620,DB01174,hsa05322,-1.0
15622,DB01159,hsa00190,-1.0
15623,DB01159,hsa01100,-1.0
15624,DB01159,hsa04014,-1.0
15625,DB01159,hsa04015,-1.0
15626,DB01159,hsa04020,-1.0
15627,DB01159,hsa04022,-1.0
15628,DB01159,hsa04024,-1.0
15630,DB01159,hsa04080,0.5
15638,DB01159,hsa04270,-1.0
15639,DB01159,hsa04713,-1.0
15642,DB01159,hsa04714,-1.0
15643,DB01159,hsa04720,-1.0
15644,DB01159,hsa04723,0.25
15652,DB01159,hsa04724,-1.0
15655,DB01159,hsa04725,-1.0
15657,DB01159,hsa04726,0.0
15661,DB01159,hsa04727,0.6666666666666666
15667,DB01159,hsa04728,-1.0
15670,DB01159,hsa04742,1.0
15671,DB01159,hsa04911,-1.0
15673,DB01159,hsa04915,-1.0
15675,DB01159,hsa04921,-1.0
15677,DB01159,hsa04924,-1.0
15678,DB01159,hsa04970,-1.0
15680,DB01159,hsa04972,-1.0
15681,DB01159,hsa04974,-1.0
15682,DB01159,hsa05010,-1.0
15683,DB01159,hsa05012,-1.0
15684,DB01159,hsa05014,-1.0
15685,DB01159,hsa05030,-1.0
15687,DB01159,hsa05031,-1.0
15689,DB01159,hsa05032,0.42857142857142855
15696,DB01159,hsa05033,0.42857142857142855
15703,DB01159,hsa05034,-1.0
15705,DB01159,hsa05322,-1.0
15706,DB01224,hsa04015,-1.0
15707,DB01224,hsa04020,-1.0
15716,DB01224,hsa04022,-1.0
15722,DB01224,hsa04024,-1.0
15727,DB01224,hsa04080,-1.0
15741,DB01224,hsa04151,-1.0
15742,DB01224,hsa04152,-1.0
15743,DB01224,hsa04261,-1.0
15746,DB01224,hsa04270,-1.0
15749,DB01224,hsa04540,-1.0
15752,DB01224,hsa04725,-1.0
15754,DB01224,hsa04726,-1.0
15757,DB01224,hsa04728,-1.0
15759,DB01224,hsa04742,-1.0
15761,DB01224,hsa04750,-1.0
15763,DB01224,hsa04810,-1.0
15765,DB01224,hsa04911,-1.0
15766,DB01224,hsa04970,-1.0
15770,DB01224,hsa04971,-1.0
15771,DB01224,hsa04972,-1.0
15772,DB01224,hsa05012,-1.0
15774,DB01224,hsa05030,-1.0
15776,DB01224,hsa05031,-1.0
15777,DB01224,hsa05032,-1.0
15778,DB01224,hsa05034,-1.0
15780,DB00998,hsa04024,1.0
15782,DB00998,hsa04080,1.0
15784,DB00998,hsa04726,1.0
15786,DB00998,hsa04742,1.0
15788,DB01032,hsa04621,-1.0
15789,DB01032,hsa04976,-1.0
15790,DB12267,hsa01521,-1.0
15794,DB12267,hsa01522,-1.0
15797,DB12267,hsa01524,-1.0
15798,DB12267,hsa04010,-1.0
15804,DB12267,hsa04012,-1.0
15808,DB12267,hsa04014,-1.0
15813,DB12267,hsa04015,-1.0
15816,DB12267,hsa04020,-1.0
15819,DB12267,hsa04066,-1.0
15822,DB12267,hsa04068,-1.0
15824,DB12267,hsa04072,-1.0
15825,DB12267,hsa04110,-1.0
15826,DB12267,hsa04114,-1.0
15827,DB12267,hsa04140,-1.0
15828,DB12267,hsa04144,-1.0
15830,DB12267,hsa04150,-1.0
15831,DB12267,hsa04151,-1.0
15837,DB12267,hsa04152,-1.0
15838,DB12267,hsa04211,-1.0
15839,DB12267,hsa04213,-1.0
15840,DB12267,hsa04360,-1.0
15842,DB12267,hsa04510,-1.0
15846,DB12267,hsa04520,-1.0
15850,DB12267,hsa04530,-1.0
15851,DB12267,hsa04540,-1.0
15852,DB12267,hsa04550,-1.0
15853,DB12267,hsa04630,-1.0
15854,DB12267,hsa04640,-1.0
15855,DB12267,hsa04722,-1.0
